,file_name,file_path,file_shape
32490,939566995.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63626/939566995.dcm,"(2776, 2082)"
32491,1154699412.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63626/1154699412.dcm,"(2776, 2082)"
32492,549972940.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63626/549972940.dcm,"(2776, 2082)"
32493,599167493.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63626/599167493.dcm,"(2776, 2082)"
32494,84903284.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32961/84903284.dcm,"(3328, 2560)"
32495,446676666.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32961/446676666.dcm,"(3328, 2560)"
32496,1895859923.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32961/1895859923.dcm,"(3328, 2560)"
32497,554860932.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32961/554860932.dcm,"(3328, 2560)"
32498,1710992772.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32961/1710992772.dcm,"(3328, 2560)"
32499,699222312.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32961/699222312.dcm,"(3328, 2560)"
32500,429517802.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32961/429517802.dcm,"(3328, 2560)"
32501,602229658.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44202/602229658.dcm,"(5355, 4915)"
32502,1295129515.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44202/1295129515.dcm,"(5355, 4915)"
32503,46002641.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44202/46002641.dcm,"(5355, 4915)"
32504,494361931.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44202/494361931.dcm,"(5355, 4915)"
32505,1574207013.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18300/1574207013.dcm,"(4096, 3328)"
32506,1276305353.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18300/1276305353.dcm,"(4096, 3328)"
32507,847753279.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18300/847753279.dcm,"(4096, 3328)"
32508,1473161816.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18300/1473161816.dcm,"(4096, 3328)"
32509,421100819.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4219/421100819.dcm,"(3328, 2560)"
32510,954839975.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4219/954839975.dcm,"(3328, 2560)"
32511,1974810172.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4219/1974810172.dcm,"(3328, 2560)"
32512,2010737982.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4219/2010737982.dcm,"(3328, 2560)"
32513,1019071819.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65352/1019071819.dcm,"(5355, 4915)"
32514,340710370.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65352/340710370.dcm,"(5355, 4915)"
32515,1407515704.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65352/1407515704.dcm,"(5355, 4915)"
32516,328117759.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65352/328117759.dcm,"(5355, 4915)"
32517,1388352563.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/14326/1388352563.dcm,"(4096, 3328)"
32518,1620398057.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/14326/1620398057.dcm,"(4096, 3328)"
32519,1712654772.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/14326/1712654772.dcm,"(4096, 3328)"
32520,329198536.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/14326/329198536.dcm,"(4096, 3328)"
32521,1955252917.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/16018/1955252917.dcm,"(5355, 4915)"
32522,2136477996.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/16018/2136477996.dcm,"(5355, 4915)"
32523,385935773.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/16018/385935773.dcm,"(5355, 4915)"
32524,1626548725.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/16018/1626548725.dcm,"(5355, 4915)"
32525,422093727.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/51654/422093727.dcm,"(5355, 4915)"
32526,1824198518.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/51654/1824198518.dcm,"(5355, 4915)"
32527,1526205790.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/51654/1526205790.dcm,"(5355, 4915)"
32528,1924274168.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/51654/1924274168.dcm,"(5355, 4915)"
32529,373197446.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/7058/373197446.dcm,"(4096, 3328)"
32530,1419859368.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/7058/1419859368.dcm,"(4096, 3328)"
32531,772783821.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/7058/772783821.dcm,"(4096, 3328)"
32532,826722293.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/7058/826722293.dcm,"(4096, 3328)"
32533,1092747811.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/7058/1092747811.dcm,"(4096, 3328)"
32534,1328507988.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/7058/1328507988.dcm,"(4096, 3328)"
32535,716652949.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/36508/716652949.dcm,"(5355, 4915)"
32536,1328667462.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/36508/1328667462.dcm,"(5355, 4915)"
32537,175730649.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/36508/175730649.dcm,"(5355, 4915)"
32538,946672371.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/36508/946672371.dcm,"(5355, 4915)"
32539,92332307.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/48443/92332307.dcm,"(2776, 2082)"
32540,1590637232.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/48443/1590637232.dcm,"(2776, 2082)"
32541,2073177063.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/48443/2073177063.dcm,"(2776, 2082)"
32542,1359003993.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/48443/1359003993.dcm,"(2776, 2082)"
32543,951790766.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38667/951790766.dcm,"(4096, 3328)"
32544,927713088.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38667/927713088.dcm,"(4096, 3328)"
32545,1531770971.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38667/1531770971.dcm,"(4096, 3328)"
32546,1245189555.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38667/1245189555.dcm,"(4096, 3328)"
32547,1299344992.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38667/1299344992.dcm,"(4096, 3328)"
32548,1175488824.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38667/1175488824.dcm,"(4096, 3328)"
32549,1674481918.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/31952/1674481918.dcm,"(2776, 2082)"
32550,1118214065.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/31952/1118214065.dcm,"(2776, 2082)"
32551,1433192337.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/31952/1433192337.dcm,"(2776, 2082)"
32552,1000963074.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/31952/1000963074.dcm,"(2776, 2082)"
32553,795359781.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47109/795359781.dcm,"(5355, 4915)"
32554,1414879934.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47109/1414879934.dcm,"(5355, 4915)"
32555,475853345.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47109/475853345.dcm,"(5355, 4915)"
32556,2122939456.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47109/2122939456.dcm,"(5355, 4915)"
32557,76424850.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9953/76424850.dcm,"(4096, 3328)"
32558,1640274067.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9953/1640274067.dcm,"(4096, 3328)"
32559,320479835.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9953/320479835.dcm,"(4096, 3328)"
32560,436235992.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9953/436235992.dcm,"(4096, 3328)"
32561,138351851.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/14990/138351851.dcm,"(3062, 2394)"
32562,52757273.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/14990/52757273.dcm,"(3062, 2394)"
32563,2013358797.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/14990/2013358797.dcm,"(3062, 2394)"
32564,772144878.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/14990/772144878.dcm,"(3062, 2394)"
32565,1017958503.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/45534/1017958503.dcm,"(5355, 4915)"
32566,459297047.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/45534/459297047.dcm,"(5355, 4915)"
32567,782844874.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/45534/782844874.dcm,"(5355, 4915)"
32568,1453021683.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/45534/1453021683.dcm,"(5355, 4915)"
32569,441423260.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/19446/441423260.dcm,"(5355, 4915)"
32570,891678018.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/19446/891678018.dcm,"(5355, 4915)"
32571,993145295.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/19446/993145295.dcm,"(5355, 4915)"
32572,1557809414.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/19446/1557809414.dcm,"(5355, 4915)"
32573,1333478813.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55724/1333478813.dcm,"(2294, 1914)"
32574,1365829122.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55724/1365829122.dcm,"(2294, 1914)"
32575,1670545588.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55724/1670545588.dcm,"(2294, 1914)"
32576,1047632861.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55724/1047632861.dcm,"(2294, 1914)"
32577,861292740.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55724/861292740.dcm,"(2294, 1914)"
32578,1209646762.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55724/1209646762.dcm,"(2294, 1914)"
32579,451708491.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55724/451708491.dcm,"(2294, 1914)"
32580,5703298.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55724/5703298.dcm,"(2294, 1914)"
32581,694341224.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55724/694341224.dcm,"(2294, 1914)"
32582,1340074044.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55724/1340074044.dcm,"(2294, 1914)"
32583,1703771919.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42767/1703771919.dcm,"(4096, 3328)"
32584,434279954.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42767/434279954.dcm,"(4096, 3328)"
32585,2054781540.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42767/2054781540.dcm,"(4096, 3328)"
32586,1148760273.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42767/1148760273.dcm,"(4096, 3328)"
32587,1391996982.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47760/1391996982.dcm,"(2294, 1914)"
32588,766408749.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47760/766408749.dcm,"(2294, 1914)"
32589,1094987179.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47760/1094987179.dcm,"(2294, 1914)"
32590,454168563.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47760/454168563.dcm,"(2294, 1914)"
32591,693829905.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29920/693829905.dcm,"(4096, 3328)"
32592,1770855648.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29920/1770855648.dcm,"(4096, 3328)"
32593,856782041.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29920/856782041.dcm,"(4096, 3328)"
32594,1169350809.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29920/1169350809.dcm,"(4096, 3328)"
32595,898063600.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1250/898063600.dcm,"(5355, 4915)"
32596,1329687627.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1250/1329687627.dcm,"(5355, 4915)"
32597,1458259706.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1250/1458259706.dcm,"(5355, 4915)"
32598,150781489.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1250/150781489.dcm,"(5355, 4915)"
32599,669312334.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/35775/669312334.dcm,"(3062, 2394)"
32600,1273028655.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/35775/1273028655.dcm,"(3062, 2394)"
32601,1483026593.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/35775/1483026593.dcm,"(3062, 2394)"
32602,64129512.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/35775/64129512.dcm,"(3062, 2394)"
32603,1268075019.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10645/1268075019.dcm,"(4096, 3328)"
32604,707529389.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10645/707529389.dcm,"(4096, 3328)"
32605,187027334.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10645/187027334.dcm,"(4096, 3328)"
32606,224712929.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10645/224712929.dcm,"(4096, 3328)"
32607,1248720610.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10645/1248720610.dcm,"(4096, 3328)"
32608,1334156926.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10645/1334156926.dcm,"(4096, 3328)"
32609,1056336404.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52642/1056336404.dcm,"(3328, 2560)"
32610,30969336.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52642/30969336.dcm,"(3328, 2560)"
32611,216953268.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52642/216953268.dcm,"(3328, 2560)"
32612,216801990.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52642/216801990.dcm,"(3328, 2560)"
32613,1470899004.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52642/1470899004.dcm,"(3328, 2560)"
32614,692687213.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52642/692687213.dcm,"(3328, 2560)"
32615,1587938758.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52642/1587938758.dcm,"(3328, 2560)"
32616,363995409.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52642/363995409.dcm,"(3328, 2560)"
32617,305693755.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/54293/305693755.dcm,"(4096, 3328)"
32618,1956045532.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/54293/1956045532.dcm,"(4096, 3328)"
32619,2046049836.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/54293/2046049836.dcm,"(4096, 3328)"
32620,1813156899.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/54293/1813156899.dcm,"(4096, 3328)"
32621,457647084.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/54293/457647084.dcm,"(4096, 3328)"
32622,1244341407.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30203/1244341407.dcm,"(4096, 3328)"
32623,428392156.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30203/428392156.dcm,"(4096, 3328)"
32624,1942142551.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30203/1942142551.dcm,"(4096, 3328)"
32625,32250299.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30203/32250299.dcm,"(4096, 3328)"
32626,1802882737.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21276/1802882737.dcm,"(4096, 3328)"
32627,2035634669.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21276/2035634669.dcm,"(4096, 3328)"
32628,619218016.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21276/619218016.dcm,"(4096, 3328)"
32629,2093057383.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21276/2093057383.dcm,"(4096, 3328)"
32630,1557930316.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/37435/1557930316.dcm,"(3328, 2560)"
32631,1308791393.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/37435/1308791393.dcm,"(3328, 2560)"
32632,1854948366.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/37435/1854948366.dcm,"(3328, 2560)"
32633,255859723.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/37435/255859723.dcm,"(3328, 2560)"
32634,686945232.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18413/686945232.dcm,"(5355, 4915)"
32635,1799557089.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18413/1799557089.dcm,"(5355, 4915)"
32636,277961500.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18413/277961500.dcm,"(5355, 4915)"
32637,2064475297.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18413/2064475297.dcm,"(5355, 4915)"
32638,1668951041.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18413/1668951041.dcm,"(5355, 4915)"
32639,32568789.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/25771/32568789.dcm,"(2776, 2082)"
32640,1629107443.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/25771/1629107443.dcm,"(2776, 2082)"
32641,1983663709.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/25771/1983663709.dcm,"(2776, 2082)"
32642,1502389103.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/25771/1502389103.dcm,"(2776, 2082)"
32643,1254238884.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9632/1254238884.dcm,"(2776, 2082)"
32644,677802182.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9632/677802182.dcm,"(2776, 2082)"
32645,1191451259.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9632/1191451259.dcm,"(2776, 2082)"
32646,1062335055.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9632/1062335055.dcm,"(2776, 2082)"
32647,602531259.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21368/602531259.dcm,"(5355, 4915)"
32648,1218773845.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21368/1218773845.dcm,"(5355, 4915)"
32649,1879491429.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21368/1879491429.dcm,"(5355, 4915)"
32650,1406568621.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21368/1406568621.dcm,"(5355, 4915)"
32651,424505275.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/986/424505275.dcm,"(4096, 3328)"
32652,1617341667.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/986/1617341667.dcm,"(4096, 3328)"
32653,2002321699.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/986/2002321699.dcm,"(4096, 3328)"
32654,1214188251.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/986/1214188251.dcm,"(4096, 3328)"
32655,1658085176.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29478/1658085176.dcm,"(4096, 3328)"
32656,206677090.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29478/206677090.dcm,"(4096, 3328)"
32657,1984614128.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29478/1984614128.dcm,"(4096, 3328)"
32658,1095919808.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29478/1095919808.dcm,"(4096, 3328)"
32659,1578609985.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1898/1578609985.dcm,"(5355, 4915)"
32660,1372741016.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1898/1372741016.dcm,"(5355, 4915)"
32661,133952582.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1898/133952582.dcm,"(5355, 4915)"
32662,45909651.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1898/45909651.dcm,"(5355, 4915)"
32663,958519437.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39037/958519437.dcm,"(3328, 2560)"
32664,437326240.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39037/437326240.dcm,"(3328, 2560)"
32665,2054166726.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39037/2054166726.dcm,"(3328, 2560)"
32666,1273485150.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39037/1273485150.dcm,"(3328, 2560)"
32667,900432967.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47751/900432967.dcm,"(3328, 2560)"
32668,1218901086.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47751/1218901086.dcm,"(3328, 2560)"
32669,1985108471.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47751/1985108471.dcm,"(3328, 2560)"
32670,932895270.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47751/932895270.dcm,"(3328, 2560)"
32671,25190362.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/27712/25190362.dcm,"(3328, 2560)"
32672,554694383.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/27712/554694383.dcm,"(3328, 2560)"
32673,1736208803.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/27712/1736208803.dcm,"(3328, 2560)"
32674,636792767.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/27712/636792767.dcm,"(3328, 2560)"
32675,1635299142.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30033/1635299142.dcm,"(3328, 2560)"
32676,1158486521.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30033/1158486521.dcm,"(3328, 2560)"
32677,939522923.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30033/939522923.dcm,"(3328, 2560)"
32678,1755404065.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30033/1755404065.dcm,"(3328, 2560)"
32679,1275900215.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30033/1275900215.dcm,"(3328, 2560)"
32680,1723173494.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30033/1723173494.dcm,"(3328, 2560)"
32681,904192246.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/45075/904192246.dcm,"(2776, 2082)"
32682,67233079.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/45075/67233079.dcm,"(2776, 2082)"
32683,863922738.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/45075/863922738.dcm,"(2776, 2082)"
32684,563344804.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/45075/563344804.dcm,"(2776, 2082)"
32685,1492393193.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/2364/1492393193.dcm,"(4096, 3328)"
32686,1574209525.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/2364/1574209525.dcm,"(4096, 3328)"
32687,1379047619.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/2364/1379047619.dcm,"(4096, 3328)"
32688,1125878011.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/2364/1125878011.dcm,"(4096, 3328)"
32689,1315940354.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21784/1315940354.dcm,"(4096, 3328)"
32690,1686183485.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21784/1686183485.dcm,"(4096, 3328)"
32691,1312257531.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21784/1312257531.dcm,"(4096, 3328)"
32692,465198714.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21784/465198714.dcm,"(4096, 3328)"
32693,1705587598.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21784/1705587598.dcm,"(4096, 3328)"
32694,217479749.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21784/217479749.dcm,"(4096, 3328)"
32695,1022826082.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/31178/1022826082.dcm,"(5355, 4915)"
32696,1460684953.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/31178/1460684953.dcm,"(5355, 4915)"
32697,1627595490.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/31178/1627595490.dcm,"(5355, 4915)"
32698,1809926276.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/31178/1809926276.dcm,"(5355, 4915)"
32699,1814439405.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4924/1814439405.dcm,"(4096, 3328)"
32700,332703934.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4924/332703934.dcm,"(4096, 3328)"
32701,1576289643.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4924/1576289643.dcm,"(4096, 3328)"
32702,329017297.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4924/329017297.dcm,"(4096, 3328)"
32703,1645028007.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49615/1645028007.dcm,"(3062, 2394)"
32704,2107281543.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49615/2107281543.dcm,"(3062, 2394)"
32705,15642074.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49615/15642074.dcm,"(3062, 2394)"
32706,1399485808.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49615/1399485808.dcm,"(3062, 2394)"
32707,1168228782.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10487/1168228782.dcm,"(4096, 3328)"
32708,1834610684.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10487/1834610684.dcm,"(4096, 3328)"
32709,1191992815.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10487/1191992815.dcm,"(4096, 3328)"
32710,1489925365.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10487/1489925365.dcm,"(4096, 3328)"
32711,1115719786.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57532/1115719786.dcm,"(5355, 4915)"
32712,1463506391.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57532/1463506391.dcm,"(5355, 4915)"
32713,925423117.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57532/925423117.dcm,"(5355, 4915)"
32714,772837332.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57532/772837332.dcm,"(5355, 4915)"
32715,2089528200.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10223/2089528200.dcm,"(2776, 2082)"
32716,1260916210.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10223/1260916210.dcm,"(2776, 2082)"
32717,606379838.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10223/606379838.dcm,"(2776, 2082)"
32718,232125477.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10223/232125477.dcm,"(2776, 2082)"
32719,1508679282.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30147/1508679282.dcm,"(4096, 3328)"
32720,191877569.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30147/191877569.dcm,"(4096, 3328)"
32721,751150002.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30147/751150002.dcm,"(4096, 3328)"
